,keyed_name,id,created_on,created_by_id,owned_by_id,managed_by_id,modified_on,modified_by_id,current_state,locked_by_id,is_current,minor_rev,is_released,not_lockable,css,generation,new_version,config_id,permission_id,release_date,effective_date,team_id,cost,cost_basis,description,external_id,external_owner,external_type,has_change_pending,make_buy,name,thumbnail,unit,weight,weight_basis,item_number,classification,major_rev,state,superseded_date,control_type,indexed_on
217,MP2360,DD8F47B2A33742CB831D22C9985E36DE,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,72A2322564FE4193933CFB5339487A06,,1,,0,0,,1,0,DD8F47B2A33742CB831D22C9985E36DE,5C07EB829D4241F6BB884952960FAF58,,,,,,,,SofTech.Mechanical.SolidWorks,,0,Make,Replicator Aluminum Heat Spreader,vault:///?fileId=9D0EC364513A4B0E899E0B9BF589DFE3,EA,,,MP2360,Component,A,Preliminary,,Serial,
218,MP2947,DF0DA7125834435E9EA4D4FB72CD3BC4,2017-11-11 22:03:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,3,0,DF0DA7125834435E9EA4D4FB72CD3BC4,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,6.5,Actual,,,,,0,Make,Cover Front,vault:///?fileId=D14079E277CC4C868262B486AA0865A8,EA,,,MP2947,Component,B,Released,,Serial,
219,MP2336,DFA1AB798029407EA24BB494F6B2321C,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,3,0,DFA1AB798029407EA24BB494F6B2321C,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,6.75,Actual,,,SofTech.Mechanical.SolidWorks,,0,Make,Thing-O-Matic 2 Z Arm Lasercut Plate,vault:///?fileId=FECDD12A380E4B9386F00C05D9821B6B,EA,,,MP2336,Component,C,Released,,Serial,
220,MP2738,DFB575A241DC456F8D4FEE188DF5BE3E,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2018-01-24 07:00:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,BE7478E822444326A2EC9F1E11A88963,,0,,1,0,,3,0,DFB575A241DC456F8D4FEE188DF5BE3E,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,61.43,Calculated,,,SofTech.Mechanical.SolidWorks,,1,Make,Replicator Interfaceboard,vault:///?fileId=E932806972A441009D7EDB3BE134496E,EA,,,MP2738,Assembly,B,In Change,,Serial,
221,MP2199-2,E19A6AADAC184E7EAFE52D563C561E0B,2017-11-11 22:03:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,4,0,E19A6AADAC184E7EAFE52D563C561E0B,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,5.35,Actual,,,,,0,Make,New Thing-O-Matic 2 Right Panel,vault:///?fileId=CDE2702362E448A19C2028716E5780D8,EA,,,MP2199-2,Component,A,Released,,Serial,
222,MP2580,E21B5B09658C4FB28F184539F906BE7E,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,2,0,E21B5B09658C4FB28F184539F906BE7E,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,0.0259,Actual,,,SofTech.Mechanical.SolidWorks,,0,Make,Cable Holder Adhesive Backed Self Closing,vault:///?fileId=A872DA4134394A1485AE03D21DE944C1,EA,,,MP2580,Component,C,Released,,Serial,
223,MP3810,E36D6A2C94564D1CA7E036DE3BF9C87F,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,E36D6A2C94564D1CA7E036DE3BF9C87F,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,0.97,Actual,PGB1 Series Halogen-Free / Lead-Free,,,,0,Buy,Diode,,EA,,,MP3810,Component,A,Released,,Serial,
224,MP3609,E52079EBB4CA402AAF242F8662E63D5A,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,E52079EBB4CA402AAF242F8662E63D5A,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,0.69,Actual,400mA Low-Dropout Voltage Regulator,,,,0,Buy,Voltage regulator 3.3V,,EA,,,MP3609,Component,A,Released,,Serial,
225,MP2944,E763CACCEF1C4C45B206DEE84DAB80B8,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,E763CACCEF1C4C45B206DEE84DAB80B8,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,4.1469,Calculated,,,SofTech.Mechanical.SolidWorks,,0,Make,Cable Hardware,vault:///?fileId=F971074540974B7DA814A61172621BA5,EA,,,MP2944,Assembly,A,Released,,Serial,
226,MP0370-001,E81E0C71B08C46969C9BB63D61260297,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,E81E0C71B08C46969C9BB63D61260297,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,0.08,Actual,,,SofTech.Mechanical.SolidWorks,,0,Buy,M3x5 Socket Cap Bolt,vault:///?fileId=A00C05CE046042FC96B1871FCC604585,EA,,,MP0370-001,Component,A,Released,,Serial,
227,MP2383,E84C3527841D489B9E288DAE57C97CFA,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,E84C3527841D489B9E288DAE57C97CFA,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,3.75,Actual,,,SofTech.Mechanical.SolidWorks,,0,Make,Z Axis Acme Nut Tr8x8(P2),vault:///?fileId=83E0F8BC3E574F56BE9CEE116FD42501,EA,,,MP2383,Component,A,Released,,Serial,
228,MP1913-002,E8B1817E1F2B48A4AA41C4ADA989B70E,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,E8B1817E1F2B48A4AA41C4ADA989B70E,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,0.085,Actual,,,SofTech.Mechanical.SolidWorks,,0,Buy,M3x18 Flat Head Socket Bolt,vault:///?fileId=F882607C443C4CAAB77F5B05281C45E2,EA,,,MP1913-002,Component,A,Released,,Serial,
229,MP2403,EAE86DDE8FF4475CAB9AF229558B7EF4,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,EAE86DDE8FF4475CAB9AF229558B7EF4,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,2.06,Actual,,,SofTech.Mechanical.SolidWorks,,0,Make,293 Tooth GT2 Timing Belt,vault:///?fileId=C105ECEA7A344BF5822DF5C25D9D96FF,EA,,,MP2403,Component,D,Released,,Serial,
230,MP2684,ECADE8078F1746EB8F6143561F7D4385,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,ECADE8078F1746EB8F6143561F7D4385,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,0.6175,Actual,,,SofTech.Mechanical.SolidWorks,,0,Make,Cable Clamp Blind Hole Mount,vault:///?fileId=BE23D6FCEA644717B078DC0F1584C7DA,EA,,,MP2684,Component,A,Released,,Serial,
231,MP2415,EE1F23A7DD2A429EAC6ED5E231FC433A,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-10 16:56:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,EE1F23A7DD2A429EAC6ED5E231FC433A,95475AE006E7415794BDC93808DC04D2,2017-11-10 16:56:00.000,2017-11-10 16:56:00.000,,5.9,Actual,,,SofTech.Mechanical.SolidWorks,,0,Make,Thing-O-Matic 2 Y Carriage Secondary,vault:///?fileId=2A052094FE4940DAA8B718DEB5B182D8,EA,,,MP2415,Component,A,Released,,Serial,
232,MP1531,EE5EDA69A81A4839B1CE47116F3287DB,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,EE5EDA69A81A4839B1CE47116F3287DB,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,18.0,Actual,,,SofTech.Mechanical.SolidWorks,,0,Make,ABS Black 1kg Spool 1.75mm,vault:///?fileId=0C6B33C581F048158836BE6660B1E5B5,EA,,,MP1531,Component,C,Released,,Serial,
233,MP3508,EE7B37C50A5F48A584E185F9F07E6968,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,5,0,EE7B37C50A5F48A584E185F9F07E6968,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,3.45,Actual,,,,,1,Make,Replicator Interfaceboard - bare board,vault:///?fileId=5F2A2C7AF66849F5AF9298AC584548B7,EA,,,MP3508,Component,B,Released,,Serial,
234,MP3085,EF0E57C082B3497B9CF25EDD9DA24B7E,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,EF0E57C082B3497B9CF25EDD9DA24B7E,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,0.198,Actual,Thick film chip resistor,,,,0,Buy,Resistor 7.5K,,EA,,,MP3085,Component,A,Released,,Serial,
235,MP3506,F02A4E56CC1C4A9989FEAE8DFDE3968A,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,F02A4E56CC1C4A9989FEAE8DFDE3968A,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,0.19,Actual,Quadruple Bus Buffer Gate with 3-State Outputs,,,,0,Buy,LCD Controller,,EA,,,MP3506,Component,A,Released,,Serial,
236,MP3989,F0BFAAD14FFB4DB48631D2499ED6A55C,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,F0BFAAD14FFB4DB48631D2499ED6A55C,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,17.65,Actual,Display 2004A-GDS065W,,,,0,Buy,LCD Panel,,EA,,,MP3989,Component,A,Released,,Serial,
237,MP2965,F1E4DC882E0D4848B69D4B9F55EC4DBA,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,6,0,F1E4DC882E0D4848B69D4B9F55EC4DBA,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,5.75,Actual,,,SofTech.Mechanical.SolidWorks,,0,Make,Test Electronics Side,vault:///?fileId=30C2731FE80D44AB9344FC14B1F2D2A1,EA,,,MP2965,Component,B,Released,,Serial,
238,MP3856,F31D3F16D03C4674A12BF5E34F74FE19,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,F31D3F16D03C4674A12BF5E34F74FE19,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,0.365,Actual,.100  breakaway  header,,,,0,Buy,Header 8x1,,EA,,,MP3856,Component,A,Released,,Serial,
239,MP3455,F3B40B54AB764C70A8DAF0CBD8749356,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,F3B40B54AB764C70A8DAF0CBD8749356,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,0.9,Actual,".1  uF, X7R, 10%, 50V",,,,0,Buy,Capacitor .1uF,,EA,,,MP3455,Component,A,Released,,Serial,
240,MP2977,F43182EEABD24A73A25BBB0CDDF91AE2,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,72A2322564FE4193933CFB5339487A06,,1,,0,0,,1,0,F43182EEABD24A73A25BBB0CDDF91AE2,5C07EB829D4241F6BB884952960FAF58,,,,8.0,Actual,,,SofTech.Mechanical.SolidWorks,,0,Buy,SD Card,vault:///?fileId=B7C0E580CC8C474BB5261B502CDB8293,EA,,,MP2977,Component,A,Preliminary,,Serial,
241,MP0370-007,F7AB76D5EB174CF1A5A5FF3C73401B59,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,F7AB76D5EB174CF1A5A5FF3C73401B59,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,0.11,Actual,,,SofTech.Mechanical.SolidWorks,,0,Buy,M3x31 Socket Cap Bolt,vault:///?fileId=A00C05CE046042FC96B1871FCC604585,EA,,,MP0370-007,Component,A,Released,,Serial,
242,MP3422,F93F5E37E7684A8EB9A9655CFE576CEA,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,F93F5E37E7684A8EB9A9655CFE576CEA,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,0.06,Actual,".22  uF, Y5V, -19.2%, 50V SMT",,,,0,Buy,Capacitor .22 uF,,EA,,,MP3422,Component,A,Released,,Serial,
243,MP2937,FA546E6127744313BD124C84763972A2,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,2,0,FA546E6127744313BD124C84763972A2,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,2.68,Actual,,,SofTech.Mechanical.SolidWorks,,0,Make,Acrylic Side Cover,vault:///?fileId=AAE0129F94204CC3B7C7DB0B218BCA8E,EA,,,MP2937,Component,A,Released,,Serial,
244,MP2754,FB0CB50C7C364AD8A692F6B2FF0EA76B,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,FB0CB50C7C364AD8A692F6B2FF0EA76B,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,3.35,Actual,,,SofTech.Mechanical.SolidWorks,,0,Make,Shaft 4.99mm x 464mm Carbon Steel,vault:///?fileId=85907425599A4DCD9FA170B4F2CEB737,EA,,,MP2754,Component,B,Released,,Serial,
245,MP1868,FBF11A2028BB4C9EA7E3CDCAD0DF5031,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,5,0,FBF11A2028BB4C9EA7E3CDCAD0DF5031,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,17.96,Actual,,,SofTech.Mechanical.SolidWorks,,0,Make,Pulley 5mm shaft,vault:///?fileId=90426BB1FB8D4D27BCD1202FBFCBFFDC,EA,,,MP1868,Component,B,Released,,Serial,
246,MP2675,FC126A4AB14441F49F921E85D87FCE4A,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,FC126A4AB14441F49F921E85D87FCE4A,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,4.23,Actual,,,SofTech.Mechanical.SolidWorks,,0,Make,Tube Fitting .45in Tube,vault:///?fileId=01925C0E2FA74E0FB25EABFF9826850D,EA,,,MP2675,Component,A,Released,,Serial,
247,MP2347,FCC31BED382D4C82B67CAD3CD1050936,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,3,0,FCC31BED382D4C82B67CAD3CD1050936,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,9.0,Actual,,,,,0,Make,Fan 24V 40x40x10 1m leads,vault:///?fileId=773E36DA99B6424BA1437FFB6030B10F,EA,,,MP2347,Component,B,Released,,Serial,
248,MP0370-006,FCC580D88DC54FB4B9F091254AA8699C,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,FCC580D88DC54FB4B9F091254AA8699C,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,0.15,Actual,,,SofTech.Mechanical.SolidWorks,,0,Buy,M3x25 Socket Cap Bolt,vault:///?fileId=A00C05CE046042FC96B1871FCC604585,EA,,,MP0370-006,Component,A,Released,,Serial,
249,MP3745,FDCE5037EA0848FFB80989F9BBD7D987,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,FDCE5037EA0848FFB80989F9BBD7D987,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,0.01,Actual,2 pin jumper,,,,0,Buy,Jumper,,EA,,,MP3745,Component,A,Released,,Serial,
250,MP2313,FEF7E0680A084E9C9A7D8C42F3F0E6DA,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,FEF7E0680A084E9C9A7D8C42F3F0E6DA,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,32.75,Actual,,,SofTech.Mechanical.SolidWorks,,0,Make,Stepper Motor Acme Threaded 285mm,vault:///?fileId=F413541AD5E44067B1B5300E5B486A29,EA,,,MP2313,Component,B,Released,,Serial,
251,MP2405,FF582F00C8D140D28E19A92C1790BF68,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,3,0,FF582F00C8D140D28E19A92C1790BF68,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,13.73,Actual,,,SofTech.Mechanical.SolidWorks,,0,Make,83 Tooth GT2 Timing Belt,vault:///?fileId=3CBF0E1A35C442158CC86B14AED97FAD,EA,,,MP2405,Component,C,Released,,Serial,
252,MP0370-008,FF5D75695CC648EDB8FB43FF8BCD0103,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,FF5D75695CC648EDB8FB43FF8BCD0103,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,0.16,Actual,,,SofTech.Mechanical.SolidWorks,,0,Buy,M3x35 Socket Cap Bolt,vault:///?fileId=A00C05CE046042FC96B1871FCC604585,EA,,,MP0370-008,Component,A,Released,,Serial,
