,keyed_name,id,is_current,minor_rev,is_released,not_lockable,css,new_version,config_id,permission_id,release_date,effective_date,team_id,authoring_tool,authoring_tool_version,description,external_id,external_owner,external_type,has_change_pending,is_standard,is_template,monolithic_model_file,name,native_file,thumbnail,view_file,viewable_file,x_max,x_min,y_max,y_min,z_max,z_min,item_number,classification,created_by_id,created_on,current_state,generation,locked_by_id,major_rev,managed_by_id,modified_by_id,modified_on,owned_by_id,state,superseded_date,from_template,dynamic_enabled,indexed_on
162,MP2954,E376520D4E6F465AA9D69885FD654FE0,1,,0,0,,1,967221D9E5A14A75BE58481D32FA3D36,ADAD9367EAAD4546AC268AF314531355,,,,SolidWorks,sw2014_SP03,,MP2954.sldasm,SofTech.Mechanical.SolidWorks,solidworks_assembly,1,0,0,,Extruder,184F5A8050E74947B2A6973E733497DC,vault:///?fileId=63CA0F6D5F394D1D91D1D62FEE6D4435,F083C68C9A684693A2F9FD1586A3D3BD,A84AC14BDE94450FAD5ED7CA130569C2,,,,,,,MP2954,Mechanical/Assembly,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,E4F115AAA1FA4D9FB053915171F49007,2,,B,,E8DA8A7D08BF43B99B55465B5C4AC3BE,2018-01-24 07:45:00.000,,In Review,,,1,
163,MP2675,E6483AB9248C464885631B83A92A68B2,1,,1,0,,1,E6483AB9248C464885631B83A92A68B2,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2675.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Tube Fitting .45in Tube,8F88F6E2A1AE45F085B0666F87EB06A8,vault:///?fileId=01925C0E2FA74E0FB25EABFF9826850D,5AF2C9C7CD9043A287BB2F5A74762219,C8C3F5760E9243FB91A3549B1B900C2C,,,,,,,MP2675,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,A,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
164,MP2729 Fabrication,E6EAAFF199BE456FA6CFCCBAA323D464,1,,1,0,,1,E6EAAFF199BE456FA6CFCCBAA323D464,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,Altium Designer,14.3.5,Bare board fabrication files container,,,,0,0,0,,Makerbot MightyBoard Fabrication,,vault:///?fileId=958C8DD4497D43EFBD8F8CB5081128C6,,,,,,,,,MP2729 Fabrication,Electronic/Fabrication,0F6BD6E53E9749CA9B1A2A648D741A5A,2017-10-17 12:36:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,E,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
165,MP2942-D,E8D0FD7078C542DFAE02E6B571A31824,1,,0,0,,1,3913852725704B14AD611E7B7BEE4245,ADAD9367EAAD4546AC268AF314531355,,,,SolidWorks,sw2014_SP03,,MP2942.SLDDRW,SofTech.Mechanical.SolidWorks,solidworks_drawing,1,0,0,,Body Drawing,6D1AB034C0E24071979393DAFC52B956,vault:///?fileId=5A8B2AC377F246558B189994B0948D26,,20390A6301A145449C2A8F4BC9C1B0AB,,,,,,,MP2942-D,Mechanical/Drawing,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,E4F115AAA1FA4D9FB053915171F49007,2,,B,,E8DA8A7D08BF43B99B55465B5C4AC3BE,2018-01-24 07:05:00.000,,In Review,,,0,
166,MP2343,EAE8D5E4DF574A249486CE78DB1BF612,1,,1,0,,1,EAE8D5E4DF574A249486CE78DB1BF612,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2343.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Botstep 17,ED8C6AA4A4444E18877BDFB3E63AFA65,vault:///?fileId=48F4B3F81DF747C8AF5BCBF4AA699CFA,2FFBB4FF3A30485CAC7590AF3BD35596,A898C6F07F754C37BFF40B81DE9AA778,,,,,,,MP2343,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,E,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
167,MP2942,ECA56E7766E8402D82B94CA3D1C0E1EA,0,,1,0,,1,ECA56E7766E8402D82B94CA3D1C0E1EA,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2942.sldasm,SofTech.Mechanical.SolidWorks,solidworks_assembly,1,0,0,,Body,DAE7DBBB8F264B03B7D64DDF705A3182,vault:///?fileId=24237F229D2C40A6BECBC041AB02623F,8C86F6A4FE20421DB0FA37A6111E0C5D,2780D12F9CB747E2902D95FABC4E16F8,,,,,,,MP2942,Mechanical/Assembly,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,19853E4D3985483B93BBFCCE7052E38B,1,,A,,E8DA8A7D08BF43B99B55465B5C4AC3BE,2018-01-24 07:00:00.000,,In Change,,,1,
168,MP2343 Schematic,ED591E3B7AB54BFA831E5CA73BBD4563,1,,1,0,,1,ED591E3B7AB54BFA831E5CA73BBD4563,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,Altium Designer,14.3.5,Schematic files container,,,,0,0,0,,Botstep 17 Schematic,,vault:///?fileId=36D2D3003D244168A29050959D282469,,,,,,,,,MP2343 Schematic,Electronic/Logical,0F6BD6E53E9749CA9B1A2A648D741A5A,2017-10-17 12:36:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,E,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
169,MP2607,F082B0A927424FBC80FEDF5308DA1848,1,,1,0,,1,F082B0A927424FBC80FEDF5308DA1848,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2607.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Cartridge Heater 40W 24V Right Angle Exit,8AA6C626D1CF4AB389995F406890E6DF,vault:///?fileId=6BD6480D2651476BAA6C20AF2C4EC51B,C87F303FD23442059D6E2C720328B47A,D0DFCB095F0941918039384BD5457EE7,,,,,,,MP2607,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,D,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
170,MP2942,F3FD7AF01F274971A2D6331C159B5B0D,1,,0,0,,1,ECA56E7766E8402D82B94CA3D1C0E1EA,ADAD9367EAAD4546AC268AF314531355,,,,SolidWorks,sw2014_SP03,,MP2942.sldasm,SofTech.Mechanical.SolidWorks,solidworks_assembly,1,0,0,,Body,AFCBC888486A4CFC86D24ED0434ED51E,vault:///?fileId=9173FC247ADE430BBC8B72C34A30D72C,476810BCC5B24736BA1003EA78803B29,A34801BC29BC47219DCACE124F344194,,,,,,,MP2942,Mechanical/Assembly,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,E4F115AAA1FA4D9FB053915171F49007,2,,B,,E8DA8A7D08BF43B99B55465B5C4AC3BE,2018-01-24 07:05:00.000,,In Review,,,1,
171,MP2590,F8E2B6F455F1471D885C17DBAE0D8EE1,1,,1,0,,1,F8E2B6F455F1471D885C17DBAE0D8EE1,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2590.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,MK8 Bar Mount,B4340F10ACAB4D53A314A35CE80CBFBC,vault:///?fileId=668E5DB0C55B4ED68FD912DE6EDC3C12,C9B09BE2067840F4ACC3DC29B596072C,A323DC7842BF449BB217BF92C12615AB,,,,,,,MP2590,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,A,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
172,MP2198,FA9259542EE3486BB0C683B635C9C220,1,,1,0,,1,FA9259542EE3486BB0C683B635C9C220,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2198.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Thing-O-Matic 2 Left Panel,E6E22826680145579296C3C8613D9958,vault:///?fileId=833DAA629C3340128292B003501883D7,2E8E7C757F7244D08AB5D495429B53EB,C82859F819154C718183FD0CE92DDC44,,,,,,,MP2198,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,A,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
173,MP1709,FD9648DA647B4E24B0F700420EE8F457,1,,1,0,,1,FD9648DA647B4E24B0F700420EE8F457,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP1709.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,M3x3mm Set Screw,A9B3EF8F89D7434E990CA04D5B8A5009,vault:///?fileId=49959635C01841188A2B8A9059A63B7A,720FBA2F957A414B86C4334428E48000,1D6772F1A8DF4B24837B58AC3C8A803A,,,,,,,MP1709,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,B,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
174,MP2336,FD9BC5D393124DB1A2C407C04832C6CD,1,,1,0,,1,FD9BC5D393124DB1A2C407C04832C6CD,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2336.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Thing-O-Matic 2 Z Arm Lasercut Plate,41B352DF868644E6A899F268366DC28E,vault:///?fileId=FECDD12A380E4B9386F00C05D9821B6B,EC2897E94BCA461C8789FAA16E31ED42,71FBB33AD4A545E4B17AC5F6A2D00B74,,,,,,,MP2336,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,C,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
175,MP2935,FF7A4B9BF669452FA4DC526ED4B72668,1,,1,0,,1,FF7A4B9BF669452FA4DC526ED4B72668,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2935.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Filament Spool Holder,6DF7B877271C4BCDB33DBE77BB5CBB12,vault:///?fileId=45DC2BBEB60141738706F2B27CEDBCD2,A8673173A7B242C8B65D5C3C2A801A4D,3DE54C084B7B48A08E2035F72203E615,,,,,,,MP2935,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,A,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
